################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.8288906511527723E-01 a      2930     1    11     2    10
 -1.9219581930814618E+00 a      2931     1    11     2    11
 -3.7355886962895368E-01 a      2932     1    11     2    12
  2.3419053989038989E+00 a      2933     1    11     2    13
  1.1920260899632475E+00 a      2934     1    11     2    14
  1.5929380066450997E-02 a      2935     1    11     2    15
 -1.9366995282790628E-01 a      2936     1    11     2    16
  3.2842249186569067E-01 a      2937     1    11     2    17
 -1.3797108244260049E-02 a      2938     1    11     2    18
  4.7468567333329759E-01 a      2939     1    11     2    19
 -7.3357142857428614E-02 a      2940     1    11     2    20
  3.4518146579988071E-02 a      2941     1    12     2     1
 -3.1580894125167451E+00 a      2942     1    12     2     2
 -1.7059419349449847E+00 a      2943     1    12     2     3
 -8.7371410445672526E-01 a      2944     1    12     2     4
  8.9097440460338651E-01 a      2945     1    12     2     5
 -1.0006675716478397E+00 a      2946     1    12     2     6
  1.2853283343988062E+00 a      2947     1    12     2     7
 -8.9123648161682145E-01 a      2948     1    12     2     8
  1.2555253299749380E+00 a      2949     1    12     2     9
 -1.2138217275691290E+00 a      2950     1    12     2    10
  4.2987792139476486E+00 a      2951     1    12     2    11
  2.8186530725596590E+00 a      2952     1    12     2    12
 -1.7986271809117891E+00 a      2953     1    12     2    13
 -1.7880635766788904E+00 a      2954     1    12     2    14
  3.7824241921683517E+00 a      2955     1    12     2    15
  1.7756593331989670E+00 a      2956     1    12     2    16
 -2.4739695806125539E+00 a      2957     1    12     2    17
  6.2467987073601006E-01 a      2958     1    12     2    18
 -9.0972523404638350E-01 a      2959     1    12     2    19
 -1.4077851198844575E+00 a      2960     1    12     2    20
 -2.4493665610431595E-01 a      2961     1    13     2     1
 -8.3477855108190313E-01 a      2962     1    13     2     2
  3.1883924128963972E-02 a      2963     1    13     2     3
  5.7877989471439240E-01 a      2964     1    13     2     4
  3.0153565604066002E-01 a      2965     1    13     2     5
  4.0135117889560656E-01 a      2966     1    13     2     6
 -3.1484220922401374E-01 a      2967     1    13     2     7
  7.4487969358830461E-03 a      2968     1    13     2     8
  1.2975499573445914E+00 a      2969     1    13     2     9
  6.0321843781062290E-01 a      2970     1    13     2    10
  2.1207365750968635E-01 a      2971     1    13     2    11
 -1.1298407078052020E+00 a      2972     1    13     2    12
  6.3148203081401710E-01 a      2973     1    13     2    13
 -1.0808132630527083E+00 a      2974     1    13     2    14
  2.8116321363312175E-02 a      2975     1    13     2    15
 -1.6664765765649039E-01 a      2976     1    13     2    16
  4.8701327847552356E-01 a      2977     1    13     2    17
  4.0683359190030272E-01 a      2978     1    13     2    18
 -5.8820351049892994E-01 a      2979     1    13     2    19
 -1.2214012697689247E+00 a      2980     1    13     2    20
  5.3813425969176854E-01 a      2981     1    14     2     1
  3.9289951673378870E-01 a      2982     1    14     2     2
  4.1486040323646119E-02 a      2983     1    14     2     3
 -5.3348423961592195E-01 a      2984     1    14     2     4
  7.6496399978507948E-02 a      2985     1    14     2     5
 -2.6296531233011209E-02 a      2986     1    14     2     6
 -1.4209715169000861E-01 a      2987     1    14     2     7
 -2.1644876686510328E-01 a      2988     1    14     2     8
 -7.1114611839067776E-01 a      2989     1    14     2     9
 -8.5926087533192941E-01 a      2990     1    14     2    10
 -1.1935008112156271E+00 a      2991     1    14     2    11
 -6.9257734484996858E-01 a      2992     1    14     2    12
  4.0770935356307902E-01 a      2993     1    14     2    13
 -5.2928381534423352E-01 a      2994     1    14     2    14
  3.0983860194710540E-03 a      2995     1    14     2    15
  1.8587546113137568E-01 a      2996     1    14     2    16
  5.5982023742770037E-01 a      2997     1    14     2    17
  2.5514839892062224E-01 a      2998     1    14     2    18
 -1.1566421267674216E+00 a      2999     1    14     2    19
 -4.1810144410440198E-01 a      3000     1    14     2    20
  7.6615063403892836E-01 a      3001     1    15     2     1
 -5.2453537634825242E-01 a      3002     1    15     2     2
 -1.3091219251362847E+00 a      3003     1    15     2     3
 -2.0078483019966487E+00 a      3004     1    15     2     4
  7.6718107648995604E-01 a      3005     1    15     2     5
 -2.0081996990227688E+00 a      3006     1    15     2     6
  2.5211467718790548E+00 a      3007     1    15     2     7
 -1.7989792022315947E+00 a      3008     1    15     2     8
  1.6514813469250973E+00 a      3009     1    15     2     9
  1.3448583277996875E+00 a      3010     1    15     2    10
 -3.7050856470398696E-01 a      3011     1    15     2    11
  7.2613499949138571E-01 a      3012     1    15     2    12
  8.6241920624236523E-02 a      3013     1    15     2    13
  2.4408194076102838E-01 a      3014     1    15     2    14
  8.0323992408135481E-01 a      3015     1    15     2    15
  3.1038543368092522E+00 a      3016     1    15     2    16
 -4.7128768474810956E-01 a      3017     1    15     2    17
  9.9362983564347351E-01 a      3018     1    15     2    18
 -1.1346129236986491E+00 a      3019     1    15     2    19
 -1.0403326082443858E+00 a      3020     1    15     2    20
  1.4368576355780482E-01 a      3021     1    16     2     1
 -5.5515090767741015E-01 a      3022     1    16     2     2
 -1.1071544720872795E-01 a      3023     1    16     2     3
 -3.1336247620641733E-01 a      3024     1    16     2     4
 -1.6769026917376157E-02 a      3025     1    16     2     5
  2.5819567959998102E-01 a      3026     1    16     2     6
 -4.8258079240482860E-01 a      3027     1    16     2     7
  7.1850956970323848E-03 a      3028     1    16     2     8
 -2.2394983791803624E+00 a      3029     1    16     2     9
 -9.8331989553718080E-01 a      3030     1    16     2    10
  3.4867781768208161E-01 a      3031     1    16     2    11
  1.1394170828862411E+00 a      3032     1    16     2    12
  3.7715188719523135E-01 a      3033     1    16     2    13
 -1.5251837335690206E+00 a      3034     1    16     2    14
 -6.7690161021321998E-02 a      3035     1    16     2    15
  2.6109519726332336E-01 a      3036     1    16     2    16
 -1.1882523485142889E-01 a      3037     1    16     2    17
 -3.0749083592548698E-01 a      3038     1    16     2    18
 -2.6161266144721469E+00 a      3039     1    16     2    19
 -1.7185243703144097E+00 a      3040     1    16     2    20
 -6.9801551534679962E-01 a      3041     1    17     2     1
  6.6404406384609838E-01 a      3042     1    17     2     2
 -4.7506982821400772E-03 a      3043     1    17     2     3
  7.4525547953744414E-02 a      3044     1    17     2     4
 -1.2998963896575527E-01 a      3045     1    17     2     5
 -1.0838310611517368E+00 a      3046     1    17     2     6
  4.1076563607267208E-01 a      3047     1    17     2     7
  3.4701633301337820E-01 a      3048     1    17     2     8
 -1.7254057689188516E+00 a      3049     1    17     2     9
  1.7354603518908196E-01 a      3050     1    17     2    10
  3.1574426371528613E-01 a      3051     1    17     2    11
  1.3706156253478026E+00 a      3052     1    17     2    12
  1.3307949439847741E-01 a      3053     1    17     2    13
 -2.4178321972041228E-01 a      3054     1    17     2    14
  1.0833374891978383E-01 a      3055     1    17     2    15
 -7.4261942146690441E-01 a      3056     1    17     2    16
 -9.9836870006814654E-02 a      3057     1    17     2    17
  3.0960477077359322E-01 a      3058     1    17     2    18
 -4.2242096778703014E-01 a      3059     1    17     2    19
 -1.5604153105844662E-01 a      3060     1    17     2    20
  8.9487572795192416E-01 a      3061     1    18     2     1
 -1.5287147726725823E+00 a      3062     1    18     2     2
  4.3242892281044443E-02 a      3063     1    18     2     3
  7.1572471706595986E-01 a      3064     1    18     2     4
 -8.6860589899168256E-02 a      3065     1    18     2     5
  2.2029789133509800E-01 a      3066     1    18     2     6
 -9.9929907089434444E-01 a      3067     1    18     2     7
  1.4643731273831287E-01 a      3068     1    18     2     8
  2.4355268506883729E+00 a      3069     1    18     2     9
 -6.5967366202402983E-02 a      3070     1    18     2    10
  1.3436823609358148E+00 a      3071     1    18     2    11
 -8.2084797830976020E-01 a      3072     1    18     2    12
  2.2777360830188845E-01 a      3073     1    18     2    13
  1.0053819596980160E-01 a      3074     1    18     2    14
 -8.1408313212144992E-02 a      3075     1    18     2    15
 -9.7931096976514670E-02 a      3076     1    18     2    16
 -6.5538571818573133E-01 a      3077     1    18     2    17
 -4.0194231993201307E-01 a      3078     1    18     2    18
 -5.7656152827958232E-02 a      3079     1    18     2    19
  4.1798195388616906E+00 a      3080     1    18     2    20
  2.8170005138935933E-01 a      3081     1    19     2     1
 -1.7709683269204428E+00 a      3082     1    19     2     2
  4.3300663857820115E-01 a      3083     1    19     2     3
  6.2976297392606839E-01 a      3084     1    19     2     4
 -4.3715712628215664E-01 a      3085     1    19     2     5
  1.2983801766572645E+00 a      3086     1    19     2     6
 -6.1620927776799217E-01 a      3087     1    19     2     7
  5.3224325291279539E-01 a      3088     1    19     2     8
 -1.4961242868956792E+00 a      3089     1    19     2     9
 -5.9089544420974005E-01 a      3090     1    19     2    10
  7.6000396057768638E-01 a      3091     1    19     2    11
  8.1339356858162526E-01 a      3092     1    19     2    12
 -1.2690656825142757E-01 a      3093     1    19     2    13
 -5.1815763242452417E-01 a      3094     1    19     2    14
 -1.0593902431384807E-01 a      3095     1    19     2    15
 -5.2408593692705430E-01 a      3096     1    19     2    16
 -6.2458764296363356E-01 a      3097     1    19     2    17
 -1.7297391660406121E+00 a      3098     1    19     2    18
 -8.3393345111569828E-01 a      3099     1    19     2    19
 -2.0661113828416662E+00 a      3100     1    19     2    20
 -3.2254546893690478E-01 a      3101     1    20     2     1
 -1.0539880408665006E+00 a      3102     1    20     2     2
  7.6475114163457369E-02 a      3103     1    20     2     3
  2.6424161360399604E-02 a      3104     1    20     2     4
  2.9530271793361568E-02 a      3105     1    20     2     5
 -8.7913766509535063E-01 a      3106     1    20     2     6
 -7.5986719795159335E-02 a      3107     1    20     2     7
 -2.4117388053728500E-01 a      3108     1    20     2     8
 -2.6273110619449946E+00 a      3109     1    20     2     9
  4.3810338306506963E-01 a      3110     1    20     2    10
 -2.0722142843728908E-01 a      3111     1    20     2    11
 -5.8325000545011452E-01 a      3112     1    20     2    12
  3.9709508504559277E-01 a      3113     1    20     2    13
  3.1883108928519074E-02 a      3114     1    20     2    14
 -1.4432691657816979E-02 a      3115     1    20     2    15
 -2.1554664025588982E-01 a      3116     1    20     2    16
  1.3424815833768569E-01 a      3117     1    20     2    17
  3.6089454500472917E-01 a      3118     1    20     2    18
  2.6835357009792804E-01 a      3119     1    20     2    19
 -6.3457369203338254E-01 a      3120     1    20     2    20
 -3.3496165547597534E-01 b      3121     2     1
  5.9712471002591387E+00 b      3122     2     2
 -1.8599011965247603E+00 b      3123     2     3
  1.1401112619138449E+00 b      3124     2     4
  2.4278903727030450E+00 b      3125     2     5
 -4.1806914741604375E+00 b      3126     2     6
  9.7469087858830794E-02 b      3127     2     7
 -6.3638861984138737E+00 b      3128     2     8
  1.4089637498494241E+00 b      3129     2     9
  2.5871305313012698E+00 b      3130     2    10
 -3.4561450628984791E+00 b      3131     2    11
 -1.2956021422156345E+00 b      3132     2    12
  1.5915813533974843E+00 b      3133     2    13
  3.5433803622612823E+00 b      3134     2    14
 -1.6555419186634104E+00 b      3135     2    15
  4.8492565779671235E+00 b      3136     2    16
  4.4125372213720659E+00 b      3137     2    17
 -1.3942015859149712E+00 b      3138     2    18
  3.2651454953695938E+00 b      3139     2    19
 -6.0656685607298888E+00 b      3140     2    20
  5.0922981387311994E-02 a      3141     2     1     3     1
 -5.1756514588405259E-02 a      3142     2     2     3     1
 -1.6599976600736910E+00 a      3143     2     3     3     1
 -8.8996265144653929E-04 a      3144     2     4     3     1
  1.0847932078691009E+00 a      3145     2     5     3     1
 -1.7797927632196446E-02 a      3146     2     6     3     1
  2.9333239039512723E-02 a      3147     2     7     3     1
 -1.5763465973381350E+00 a      3148     2     8     3     1
 -7.2183097840881113E-03 a      3149     2     9     3     1
  5.7287427074166307E-02 a      3150     2    10     3     1
  2.4015451451869407E-02 a      3151     2    11     3     1
 -3.2212274251284950E-02 a      3152     2    12     3     1
  7.2069231980834252E-03 a      3153     2    13     3     1
