################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.9157142735916306E+00 a      2102     0   106     1     2
  1.1497223427503263E+01 a      2103     0   106     1     3
 -3.9455938219803033E-01 a      2104     0   106     1     4
  2.3340449572882513E+00 a      2105     0   106     1     5
  3.4606158541359243E+01 a      2106     0   106     1     6
 -2.3420521278775960E-02 a      2107     0   106     1     7
 -3.1587840565156440E+00 a      2108     0   106     1     8
 -7.7742265158832902E-01 a      2109     0   106     1     9
  2.2052754652568115E+01 a      2110     0   106     1    10
 -1.9542027138164069E+00 a      2111     0   106     1    11
 -2.3340258592448487E-01 a      2112     0   106     1    12
 -1.3769098846174213E+00 a      2113     0   106     1    13
 -5.2029182847486855E+00 a      2114     0   106     1    14
 -8.4827022885679728E+00 a      2115     0   106     1    15
 -2.2228950435920831E+00 a      2116     0   106     1    16
 -9.4556104048304395E+00 a      2117     0   106     1    17
 -1.4039220183317564E+01 a      2118     0   106     1    18
  2.1000429337517886E+01 a      2119     0   106     1    19
  3.1889196243357487E+00 a      2120     0   106     1    20
 -2.1250556861605450E+01 a      2121     0   107     1     1
  6.6895362560271954E+00 a      2122     0   107     1     2
  1.0645612786424010E+01 a      2123     0   107     1     3
 -7.8840530681384404E+00 a      2124     0   107     1     4
  5.3954775209222783E+00 a      2125     0   107     1     5
  6.1148088510279885E+00 a      2126     0   107     1     6
 -8.1174271475394977E-01 a      2127     0   107     1     7
 -2.7181293467626726E+00 a      2128     0   107     1     8
  5.0684394371755133E+00 a      2129     0   107     1     9
  1.3957080292579402E+01 a      2130     0   107     1    10
  9.6395244178026438E+00 a      2131     0   107     1    11
  9.6313165721361993E-01 a      2132     0   107     1    12
 -2.8561108445535988E-01 a      2133     0   107     1    13
 -4.5178481517480398E+00 a      2134     0   107     1    14
 -4.1622607625420418E+00 a      2135     0   107     1    15
  3.5346174294598907E+00 a      2136     0   107     1    16
  1.0577422910788737E+01 a      2137     0   107     1    17
 -7.5459797169234344E+00 a      2138     0   107     1    18
  7.0867549553697691E+00 a      2139     0   107     1    19
  4.1913274340115797E-02 a      2140     0   107     1    20
 -7.4923179953632246E+00 a      2141     0   108     1     1
  1.5987000329276817E+01 a      2142     0   108     1     2
 -2.0998519312965193E+01 a      2143     0   108     1     3
  2.6341604202120688E+01 a      2144     0   108     1     4
  4.0364456829880471E+00 a      2145     0   108     1     5
  3.2193542827429353E+00 a      2146     0   108     1     6
  5.2922235037717058E-01 a      2147     0   108     1     7
 -1.1442155170271836E-02 a      2148     0   108     1     8
 -1.1418567407618678E+01 a      2149     0   108     1     9
  1.6361160063909995E+01 a      2150     0   108     1    10
 -2.2599445564028091E+00 a      2151     0   108     1    11
 -4.7584934998318307E-01 a      2152     0   108     1    12
  9.7165268714309594E-01 a      2153     0   108     1    13
 -3.2538843049301613E+00 a      2154     0   108     1    14
 -5.1065914720434415E+00 a      2155     0   108     1    15
  5.1101375461304537E+00 a      2156     0   108     1    16
 -7.4657883421224049E+00 a      2157     0   108     1    17
  1.1525728277339665E+01 a      2158     0   108     1    18
  7.3370949554952762E+00 a      2159     0   108     1    19
 -5.4635626058983988E-01 a      2160     0   108     1    20
 -1.9911981583957971E+01 a      2161     0   109     1     1
 -5.3490203102258187E+00 a      2162     0   109     1     2
 -3.7651298548970502E-01 a      2163     0   109     1     3
 -1.4613985497898510E+01 a      2164     0   109     1     4
  1.8795806076702186E+00 a      2165     0   109     1     5
  4.5008984970407919E+00 a      2166     0   109     1     6
 -9.2815170170064665E-01 a      2167     0   109     1     7
 -1.1237047262899182E+00 a      2168     0   109     1     8
  3.0551083546162012E+01 a      2169     0   109     1     9
 -4.6457790089352349E+00 a      2170     0   109     1    10
  1.2995287944579532E+01 a      2171     0   109     1    11
  6.3743671358692988E-01 a      2172     0   109     1    12
  5.5285723211613824E+00 a      2173     0   109     1    13
  1.5405068753622405E+01 a      2174     0   109     1    14
  1.0646399048921754E+01 a      2175     0   109     1    15
 -7.7141035963159998E+00 a      2176     0   109     1    16
  1.1651625326396832E+01 a      2177     0   109     1    17
 -4.6079014992498122E+00 a      2178     0   109     1    18
 -2.4707868120085159E+01 a      2179     0   109     1    19
  1.0820219919141566E+01 a      2180     0   109     1    20
 -3.0046511356606654E+01 a      2181     0   110     1     1
  1.7143886789121112E+01 a      2182     0   110     1     2
  3.6661776088167630E+00 a      2183     0   110     1     3
  3.6196481880562081E+00 a      2184     0   110     1     4
  7.6190746171770405E+00 a      2185     0   110     1     5
  1.0012987285485741E+01 a      2186     0   110     1     6
  4.6153869332778069E-01 a      2187     0   110     1     7
 -1.9345007789838331E+00 a      2188     0   110     1     8
 -1.4232896834057652E+01 a      2189     0   110     1     9
  3.0589972584359146E+00 a      2190     0   110     1    10
 -6.4422862316217424E+00 a      2191     0   110     1    11
  1.2066506094876051E+00 a      2192     0   110     1    12
 -4.5134873217745103E-01 a      2193     0   110     1    13
  1.5049354968500259E+00 a      2194     0   110     1    14
 -5.8110605172551049E+00 a      2195     0   110     1    15
  1.1197919235588524E+01 a      2196     0   110     1    16
  1.1840500875324553E+01 a      2197     0   110     1    17
 -9.3813475252126963E+00 a      2198     0   110     1    18
  5.3811016888985952E+00 a      2199     0   110     1    19
  9.2990645269207288E+00 a      2200     0   110     1    20
  3.9922442318240146E+00 a      2201     0   111     1     1
  6.4522296165872381E+00 a      2202     0   111     1     2
 -6.5204519794510611E+00 a      2203     0   111     1     3
  5.3313348241827896E+00 a      2204     0   111     1     4
  1.2310697716691819E+00 a      2205     0   111     1     5
 -6.9238043150461648E+00 a      2206     0   111     1     6
  2.0808574667724073E+00 a      2207     0   111     1     7
 -1.7613905929586662E+00 a      2208     0   111     1     8
 -1.8123009508514556E+01 a      2209     0   111     1     9
 -5.1115720378773135E+00 a      2210     0   111     1    10
 -7.9518306460370551E+00 a      2211     0   111     1    11
 -4.3880282483157418E-01 a      2212     0   111     1    12
 -1.1581673395693313E+00 a      2213     0   111     1    13
 -1.5174432018444397E+01 a      2214     0   111     1    14
 -1.0061725265850189E+01 a      2215     0   111     1    15
  9.2700711934574542E+00 a      2216     0   111     1    16
  1.4209682947234734E+01 a      2217     0   111     1    17
 -9.1098853012528149E+00 a      2218     0   111     1    18
  4.3377592088346830E+01 a      2219     0   111     1    19
  2.1577926164154363E+01 a      2220     0   111     1    20
  7.1254128410987727E+00 a      2221     0   112     1     1
  3.9612764410406820E+00 a      2222     0   112     1     2
  1.2955820143375298E+00 a      2223     0   112     1     3
 -6.9381402297490009E+00 a      2224     0   112     1     4
 -2.5701748279322079E+00 a      2225     0   112     1     5
  1.4115719120384878E+01 a      2226     0   112     1     6
  1.6098509168059894E+00 a      2227     0   112     1     7
  1.1304544200302775E+00 a      2228     0   112     1     8
 -6.7097709526156573E+00 a      2229     0   112     1     9
 -4.7254379767293759E+00 a      2230     0   112     1    10
  2.0278668563482598E+00 a      2231     0   112     1    11
 -3.1271435994752541E+00 a      2232     0   112     1    12
 -1.6228295407853583E+00 a      2233     0   112     1    13
 -4.9159480871368091E+00 a      2234     0   112     1    14
  6.0249388405101110E+00 a      2235     0   112     1    15
  3.2851252728529863E+00 a      2236     0   112     1    16
  5.0965750279050521E+00 a      2237     0   112     1    17
 -1.5889593570311709E+01 a      2238     0   112     1    18
 -1.4780013890585403E+01 a      2239     0   112     1    19
  5.6117862923210104E+00 a      2240     0   112     1    20
  1.5614002360999581E+01 a      2241     0   113     1     1
 -9.9731047656593808E-01 a      2242     0   113     1     2
  2.4143549684203482E+00 a      2243     0   113     1     3
 -6.0617705526448136E+00 a      2244     0   113     1     4
 -3.0608579576546141E-02 a      2245     0   113     1     5
  4.7090406257430830E+00 a      2246     0   113     1     6
  4.6225505356463875E-01 a      2247     0   113     1     7
  1.1074240439368290E+00 a      2248     0   113     1     8
  7.5185678709964572E+00 a      2249     0   113     1     9
 -8.6254529596716605E+00 a      2250     0   113     1    10
 -1.2223587040534312E+00 a      2251     0   113     1    11
  1.6779481850787376E-01 a      2252     0   113     1    12
 -1.0089481851791640E-01 a      2253     0   113     1    13
  2.9064136876711704E+00 a      2254     0   113     1    14
  2.3108894969384299E+00 a      2255     0   113     1    15
  3.5836975800058051E+00 a      2256     0   113     1    16
 -7.0671619862207971E+00 a      2257     0   113     1    17
 -8.4140171585351862E+00 a      2258     0   113     1    18
  7.5951710567609805E+00 a      2259     0   113     1    19
  3.8197868289912136E+00 a      2260     0   113     1    20
  9.2347876514584670E-01 a      2261     0   114     1     1
  2.3280520591721139E+01 a      2262     0   114     1     2
  1.5077421370868823E+01 a      2263     0   114     1     3
 -1.8529587930710989E+01 a      2264     0   114     1     4
  6.0369915563784700E+00 a      2265     0   114     1     5
 -4.3367854607047436E+00 a      2266     0   114     1     6
  6.1557935016622656E-01 a      2267     0   114     1     7
  2.2918568715446597E-01 a      2268     0   114     1     8
 -2.8064666027104628E+00 a      2269     0   114     1     9
 -3.7442789157695988E+00 a      2270     0   114     1    10
 -2.9146261123316659E+00 a      2271     0   114     1    11
 -1.1412547619112374E+00 a      2272     0   114     1    12
 -1.3487431135091545E+00 a      2273     0   114     1    13
  1.1570639225976151E+01 a      2274     0   114     1    14
  9.5719826126444585E-01 a      2275     0   114     1    15
  1.1138017339652315E+00 a      2276     0   114     1    16
  7.5292628433754363E+00 a      2277     0   114     1    17
 -1.4496581468072154E+01 a      2278     0   114     1    18
 -1.7134247036178998E+01 a      2279     0   114     1    19
  6.2774531020384101E+00 a      2280     0   114     1    20
  5.9608991113801029E+00 a      2281     0   115     1     1
 -4.5993762134998057E+00 a      2282     0   115     1     2
 -1.7481512860272357E+00 a      2283     0   115     1     3
  6.3108237636639197E+00 a      2284     0   115     1     4
  1.8857692376555115E+00 a      2285     0   115     1     5
 -9.0202316404263900E+00 a      2286     0   115     1     6
  4.4791864784482605E-01 a      2287     0   115     1     7
  1.5203261054695545E+00 a      2288     0   115     1     8
  9.9328378082792472E+00 a      2289     0   115     1     9
 -2.6165570876658335E+00 a      2290     0   115     1    10
 -5.9441274064414273E-01 a      2291     0   115     1    11
 -2.8341608371331262E+00 a      2292     0   115     1    12
 -4.0454908001806622E+00 a      2293     0   115     1    13
 -6.8730882002236742E+00 a      2294     0   115     1    14
 -7.0298155196863377E+00 a      2295     0   115     1    15
 -1.2514979743543307E+01 a      2296     0   115     1    16
 -2.7861140399270905E+01 a      2297     0   115     1    17
 -2.2466878869900695E+00 a      2298     0   115     1    18
  5.2453853072454457E+00 a      2299     0   115     1    19
 -1.9309251960829537E+00 a      2300     0   115     1    20
 -5.7294407167757697E+00 a      2301     0   116     1     1
 -8.4230949187234039E+00 a      2302     0   116     1     2
  8.6280420869517249E-01 a      2303     0   116     1     3
 -1.3122444758937499E+00 a      2304     0   116     1     4
 -1.4402209044289793E+00 a      2305     0   116     1     5
  1.2885314907758902E+01 a      2306     0   116     1     6
  1.9705923315311630E-01 a      2307     0   116     1     7
  1.6844997943682010E+00 a      2308     0   116     1     8
 -9.4294653122525620E+00 a      2309     0   116     1     9
  1.3633033708276335E+01 a      2310     0   116     1    10
  3.7496524629414436E+00 a      2311     0   116     1    11
 -1.5255352198585073E+00 a      2312     0   116     1    12
 -1.1458625794735704E+00 a      2313     0   116     1    13
 -2.6800968347278531E-01 a      2314     0   116     1    14
  4.1888779494436479E+00 a      2315     0   116     1    15
 -9.5867468937592051E+00 a      2316     0   116     1    16
 -1.2561892301280317E+01 a      2317     0   116     1    17
  1.4718352346480923E+01 a      2318     0   116     1    18
  7.7383278899282955E+00 a      2319     0   116     1    19
 -1.3193839809847376E+00 a      2320     0   116     1    20
